fighter_url,dob,sig_str_acc,takedown_acc,slpm,sapm,str_def,td_avg,td_def,sub_avg,wins,losses,draws
http://ufcstats.com/fighter-details/66579081831db7b0,"Dec 23, 1997",50%,0%,2.11,6.97,37%,0.00,100%,0.0,7,1,0
http://ufcstats.com/fighter-details/487c170da059857d,"Mar 24, 1983",71%,0%,1.85,4.44,33%,0.00,0%,0.0,10,7,2
http://ufcstats.com/fighter-details/a272656ad662ac53,"Oct 12, 1982",0%,0%,0.00,0.00,0%,0.00,0%,0.0,1,2,0
http://ufcstats.com/fighter-details/4e77d070239699e2,"Feb 24, 1986",40%,0%,2.50,5.50,36%,0.00,50%,0.0,6,3,0
http://ufcstats.com/fighter-details/a0a625221e0dd339,"Sep 09, 2000",24%,30%,2.80,4.67,46%,6.00,60%,0.0,8,1,0
http://ufcstats.com/fighter-details/2694c4997a51ed01,"Jul 14, 1999",37%,50%,3.93,7.93,38%,2.00,50%,0.0,10,1,0
http://ufcstats.com/fighter-details/780a2897055e3ee3,"Jan 23, 1989",73%,0%,0.73,1.33,31%,0.00,69%,1.0,8,4,0
http://ufcstats.com/fighter-details/b6a73e6f11a8835c,"Aug 23, 1996",67%,14%,11.67,9.13,54%,1.00,0%,0.0,8,0,0
http://ufcstats.com/fighter-details/032b65d5fff611b2,"Jul 13, 1973",0%,0%,0.00,12.00,50%,0.00,0%,0.0,10,8,2
http://ufcstats.com/fighter-details/4c78fc005a53831d,"Apr 16, 1972",20%,0%,0.47,3.72,60%,0.00,0%,0.0,0,1,0
http://ufcstats.com/fighter-details/b490def93478ae29,--,36%,20%,1.31,2.95,52%,1.23,0%,2.5,7,5,0
http://ufcstats.com/fighter-details/aeb2bcd4371f40d5,"Jul 18, 1991",48%,40%,5.53,4.94,55%,3.53,0%,0.0,17,2,0
http://ufcstats.com/fighter-details/843dd76c50cae0f6,--,30%,0%,2.31,12.12,19%,0.00,0%,0.0,0,3,0
http://ufcstats.com/fighter-details/2545c7f47a65bca3,"Aug 01, 1970",0%,0%,0.00,0.00,0%,0.00,0%,0.0,11,16,0
http://ufcstats.com/fighter-details/849d15ed7e3a0e97,--,50%,50%,0.53,4.40,32%,8.00,0%,2.0,2,2,0
http://ufcstats.com/fighter-details/edbc609a3b0d2aba,"Nov 17, 1993",41%,0%,4.67,4.40,47%,0.00,33%,0.0,7,2,0
http://ufcstats.com/fighter-details/b3fb8d2293e17a59,"Apr 24, 1978",39%,100%,0.75,1.10,46%,3.00,0%,0.8,7,4,0
http://ufcstats.com/fighter-details/5108b169b5fe1f86,--,36%,0%,2.53,5.33,44%,0.00,71%,0.0,11,6,0
http://ufcstats.com/fighter-details/4fe1d105af549845,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,11,5,0
http://ufcstats.com/fighter-details/eb84192d1a97f69e,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,3,2,0
http://ufcstats.com/fighter-details/fbe9f4efc2153be2,"May 25, 1989",68%,100%,3.16,1.89,47%,3.16,33%,0.0,8,5,0
http://ufcstats.com/fighter-details/b40e65d71a8d4ce5,"Sep 04, 1986",0%,0%,0.00,0.00,0%,0.00,0%,0.0,6,5,0
http://ufcstats.com/fighter-details/7d06092326c52528,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,2,1,0
http://ufcstats.com/fighter-details/e62ce041bb7aeb1f,"Nov 04, 1990",39%,0%,5.34,7.23,30%,0.00,0%,0.0,7,3,0
http://ufcstats.com/fighter-details/7e062824c175f975,"Sep 09, 1973",40%,80%,0.99,0.77,43%,2.20,40%,2.2,29,16,0
http://ufcstats.com/fighter-details/d73e856f150744b2,"Aug 26, 1986",0%,0%,0.00,0.00,0%,0.00,0%,0.0,5,1,0
http://ufcstats.com/fighter-details/09422812370fbdfe,"May 11, 1975",50%,60%,1.13,1.41,42%,4.22,0%,4.2,21,2,0
http://ufcstats.com/fighter-details/b8980dd7e8fc5976,"Aug 31, 1980",0%,0%,0.00,0.00,0%,0.00,0%,0.0,5,1,0
http://ufcstats.com/fighter-details/62a72adeb0227603,"Oct 01, 1998",47%,28%,3.96,5.62,51%,1.19,50%,0.0,6,1,0
http://ufcstats.com/fighter-details/7107e53ebd7435fb,"Dec 30, 1980",0%,0%,0.00,0.00,0%,0.00,0%,0.0,6,2,0
http://ufcstats.com/fighter-details/b0826525fa17231d,"Jul 16, 1976",63%,70%,3.10,0.76,63%,11.47,0%,0.0,15,2,0
http://ufcstats.com/fighter-details/09224b76d27007ee,"Feb 17, 1991",51%,0%,3.40,7.07,31%,0.00,100%,0.0,6,2,0
http://ufcstats.com/fighter-details/aa6da8cb3a26da04,"May 03, 1994",37%,0%,0.87,2.67,34%,0.00,33%,0.0,10,3,0
http://ufcstats.com/fighter-details/5449dcccd972ff83,"May 24, 1976",0%,0%,0.00,0.00,0%,0.00,0%,0.0,9,7,0
http://ufcstats.com/fighter-details/e3162dbdbfd78287,"Mar 24, 1995",0%,0%,0.00,0.00,0%,0.00,0%,0.0,9,2,0
http://ufcstats.com/fighter-details/a571770c4016736f,"Jan 11, 1981",52%,75%,3.79,1.61,66%,5.96,87%,0.0,21,6,0
http://ufcstats.com/fighter-details/ce039df1994b18f0,"Jun 26, 1993",50%,100%,5.87,9.80,24%,1.00,50%,0.0,4,1,0
http://ufcstats.com/fighter-details/38e5d9dcb0fddc42,"Feb 12, 1981",57%,42%,1.58,1.97,44%,8.88,0%,3.0,9,5,0
http://ufcstats.com/fighter-details/e43eefb10d440cb0,"Nov 13, 1991",8%,0%,0.07,1.60,44%,0.00,0%,0.0,4,2,0
http://ufcstats.com/fighter-details/882b3f5a0774d575,"Aug 28, 1985",40%,0%,1.97,1.82,70%,0.00,100%,0.0,6,1,0
http://ufcstats.com/fighter-details/2d0b10789feafddb,"Dec 26, 1972",35%,0%,0.92,1.03,37%,0.00,50%,0.0,3,2,0
http://ufcstats.com/fighter-details/56ec58954158966a,"Jun 30, 1982",38%,45%,1.20,1.60,57%,5.00,100%,0.0,8,3,0
http://ufcstats.com/fighter-details/39c568f8c579913e,"Mar 07, 1982",0%,0%,0.00,3.05,60%,0.00,50%,0.0,17,4,0
http://ufcstats.com/fighter-details/de99da2c0d18d34a,"Jan 17, 1975",31%,100%,1.37,3.89,54%,5.15,0%,0.0,1,2,0
http://ufcstats.com/fighter-details/806975e1b4f47b27,"Jan 20, 1977",0%,33%,0.00,0.30,75%,4.57,0%,0.0,25,6,0
http://ufcstats.com/fighter-details/d9e3743bae8d703d,"Jul 09, 1971",0%,0%,0.00,9.68,21%,0.00,0%,0.0,14,10,1
http://ufcstats.com/fighter-details/0802be3516ef8f66,"Jul 17, 1977",0%,0%,0.00,0.94,33%,0.00,0%,0.0,2,4,0
http://ufcstats.com/fighter-details/b6033505c245e28b,"Sep 10, 2002",39%,0%,4.27,6.20,38%,0.00,64%,0.0,8,1,0
http://ufcstats.com/fighter-details/9fd299c8356cbf0f,"Jan 06, 1999",44%,0%,0.87,2.13,50%,0.00,63%,1.0,9,1,0
http://ufcstats.com/fighter-details/e6666480a830f764,"Jan 01, 2000",40%,0%,2.73,5.73,47%,0.00,0%,0.0,8,2,0
http://ufcstats.com/fighter-details/5817df778cc27274,"Dec 21, 1985",41%,41%,1.07,1.53,60%,5.00,0%,0.0,14,4,0
http://ufcstats.com/fighter-details/4f670b7972fa0a2e,"Oct 27, 1978",51%,80%,2.86,2.08,47%,5.19,33%,0.0,21,6,0
http://ufcstats.com/fighter-details/98cbbc06074c68a4,"Mar 15, 1994",28%,33%,1.87,3.20,53%,2.00,71%,0.0,6,0,0
http://ufcstats.com/fighter-details/90550a08f0b02b6f,"Nov 04, 1996",47%,25%,1.27,1.73,57%,1.00,0%,1.0,8,3,0
http://ufcstats.com/fighter-details/182a73d5b4e57871,"Mar 15, 2002",70%,100%,1.96,0.98,50%,0.86,55%,0.9,14,2,0
http://ufcstats.com/fighter-details/d56bb6dff2ae77eb,"Jun 03, 1974",43%,0%,2.40,6.17,68%,0.00,0%,0.0,0,3,0
http://ufcstats.com/fighter-details/fd4578cac86d75ca,--,35%,0%,0.82,6.03,45%,0.00,0%,0.0,13,9,0
http://ufcstats.com/fighter-details/f37822d5b3e47517,"Jun 23, 1989",0%,0%,0.00,0.00,0%,0.00,0%,0.0,6,0,0
http://ufcstats.com/fighter-details/e60201cfab7d656d,"Nov 29, 1972",34%,0%,1.13,0.27,60%,0.00,33%,0.0,16,17,3
http://ufcstats.com/fighter-details/86b9b51a81e9c339,"May 27, 1987",53%,18%,1.94,2.52,56%,1.72,0%,0.0,15,8,0
http://ufcstats.com/fighter-details/657d0ed181f04215,"Feb 19, 1980",0%,0%,0.00,0.00,0%,0.00,0%,0.0,9,4,0
http://ufcstats.com/fighter-details/f1fd8ec1023c89b3,"Nov 18, 1973",0%,0%,0.00,6.47,45%,0.00,0%,0.0,0,1,0
http://ufcstats.com/fighter-details/5a8e30ed38a5bc6f,"Nov 05, 1981",0%,0%,0.00,0.00,0%,0.00,0%,0.0,8,3,0
http://ufcstats.com/fighter-details/81ddc98fceb30086,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,0,3,0
http://ufcstats.com/fighter-details/6623cb1c27025634,"Aug 02, 1997",29%,15%,2.17,3.63,53%,1.00,20%,0.0,6,2,0
http://ufcstats.com/fighter-details/f60dbe6e05489c4f,"Mar 04, 1996",45%,40%,4.16,5.66,40%,3.98,50%,0.0,6,2,0
http://ufcstats.com/fighter-details/a307a10414d0ad00,"Aug 10, 1983",0%,0%,0.00,0.00,0%,0.00,0%,0.0,7,0,1
http://ufcstats.com/fighter-details/4c7afd56ef1947ac,"Mar 08, 1999",29%,0%,0.53,2.55,35%,0.00,50%,0.0,9,5,0
http://ufcstats.com/fighter-details/11b5a809c3120e27,"Jul 07, 1989",50%,0%,0.97,0.00,100%,0.00,50%,0.0,12,3,0
http://ufcstats.com/fighter-details/421ccfc6ddb17958,"Nov 26, 1983",60%,0%,0.82,7.36,51%,0.00,66%,0.0,12,10,0
http://ufcstats.com/fighter-details/998c8890a8dde1eb,"Oct 15, 1978",21%,0%,2.91,4.24,49%,0.00,0%,0.0,6,2,0
http://ufcstats.com/fighter-details/a1bf037613180253,--,41%,28%,2.25,1.75,65%,2.50,0%,1.2,17,7,0
http://ufcstats.com/fighter-details/bbb15f301e4a490a,"Nov 09, 1979",50%,100%,2.43,4.05,37%,12.16,100%,0.0,17,6,0
http://ufcstats.com/fighter-details/a53657e43b00614e,"Jul 27, 2001",42%,0%,0.53,2.47,24%,0.00,53%,1.0,5,2,0
http://ufcstats.com/fighter-details/264111bf62662fbf,"Jan 05, 1988",36%,100%,1.92,2.84,60%,0.60,46%,0.0,29,6,0
http://ufcstats.com/fighter-details/6135fd9665fbb74e,"Jan 25, 1994",63%,0%,3.07,5.67,44%,0.00,100%,0.0,7,1,0
http://ufcstats.com/fighter-details/18c49685296c60e6,--,50%,0%,6.51,8.84,36%,0.00,0%,0.0,2,4,0
http://ufcstats.com/fighter-details/a4ef92274a45143d,"Apr 21, 1997",28%,0%,1.17,3.59,26%,0.00,33%,0.0,8,2,0
http://ufcstats.com/fighter-details/008c6e1a25751575,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,4,8,0
http://ufcstats.com/fighter-details/515890922fe9ce96,"Aug 15, 2001",36%,0%,4.50,4.44,56%,0.00,66%,0.0,8,1,0
http://ufcstats.com/fighter-details/7abce81b72fbbd9b,"Jan 22, 1976",42%,0%,3.87,0.00,0%,0.00,66%,0.0,6,10,3
http://ufcstats.com/fighter-details/9caa254991a5a698,"May 19, 1992",53%,40%,1.31,3.31,52%,2.31,28%,1.2,6,2,0
http://ufcstats.com/fighter-details/d3d1ff3f3dfa0931,"May 23, 1982",0%,0%,0.00,0.00,0%,0.00,0%,0.0,31,5,0
http://ufcstats.com/fighter-details/4ab36d70d1b28b58,"Jan 24, 1995",49%,0%,5.27,6.93,44%,0.00,0%,2.0,4,2,0
http://ufcstats.com/fighter-details/6d6b9a6cb063b60d,"Apr 03, 1990",62%,21%,1.47,2.63,31%,2.50,60%,0.0,11,2,0
http://ufcstats.com/fighter-details/10e04e5e81f391a0,"Feb 18, 1978",0%,0%,0.00,0.00,0%,0.00,0%,0.0,21,37,1
http://ufcstats.com/fighter-details/989be26791d0aad4,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,6,1,0
http://ufcstats.com/fighter-details/1f70dd67ad507990,"Oct 05, 1979",0%,0%,0.00,0.00,0%,0.00,0%,0.0,29,19,0
http://ufcstats.com/fighter-details/2aa481e98185e261,"Feb 17, 1993",41%,0%,9.74,14.87,45%,0.00,0%,0.0,6,2,0
http://ufcstats.com/fighter-details/0db9d2486d564a3c,--,26%,0%,0.90,2.24,65%,0.00,30%,0.0,14,3,1
http://ufcstats.com/fighter-details/9681e0ce67dc978b,"Jan 04, 1984",23%,0%,1.78,5.35,30%,0.00,0%,0.0,10,6,0
http://ufcstats.com/fighter-details/5148a665aa527865,"Jan 30, 1986",0%,0%,0.00,0.00,0%,0.00,0%,0.0,9,1,0
http://ufcstats.com/fighter-details/92b5f4ee9ff40321,"Jan 25, 1997",54%,0%,9.71,10.40,28%,0.00,0%,0.0,8,2,0
http://ufcstats.com/fighter-details/e601d71cf8e5be22,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,4,1,0
http://ufcstats.com/fighter-details/ad044be25c94dcfd,"Dec 28, 1979",0%,0%,0.00,9.43,35%,0.00,0%,0.0,11,4,0
http://ufcstats.com/fighter-details/78ac94d54aa7f378,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,2,1,0
http://ufcstats.com/fighter-details/86248c84834238e7,"Dec 12, 1989",34%,0%,3.97,4.25,63%,0.00,0%,0.0,9,2,0
http://ufcstats.com/fighter-details/a2d23e684b3db732,"Mar 01, 1994",43%,50%,3.76,5.51,55%,2.62,100%,2.6,8,5,0
http://ufcstats.com/fighter-details/dc1bfd47c3b21ad3,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,12,7,0
http://ufcstats.com/fighter-details/9bdebbf2735d14c2,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,14,6,0
http://ufcstats.com/fighter-details/1fd9f744105024a8,"Aug 20, 1995",31%,0%,3.27,3.00,65%,0.00,0%,0.0,12,1,0
http://ufcstats.com/fighter-details/5b1effb0db45273a,"Jul 05, 1999",50%,0%,0.65,6.20,17%,0.00,0%,0.0,5,3,0
http://ufcstats.com/fighter-details/4887e5bc4dbb73ff,"Sep 03, 1974",66%,0%,3.61,7.22,40%,0.00,0%,0.0,14,4,0
http://ufcstats.com/fighter-details/12630a4aa0894da8,"Nov 05, 1992",0%,0%,0.00,0.00,0%,0.00,0%,0.0,38,9,0
http://ufcstats.com/fighter-details/5a4913108a3b9190,"Jun 25, 1993",0%,0%,0.00,0.00,0%,0.00,0%,0.0,16,6,0
http://ufcstats.com/fighter-details/edfe95e3c33a4bf8,"Nov 16, 1977",63%,0%,1.47,6.95,10%,0.00,50%,0.0,17,10,0
http://ufcstats.com/fighter-details/450bacdacd706bcd,"Apr 06, 1986",44%,0%,0.89,2.98,43%,0.00,0%,0.0,7,3,1
http://ufcstats.com/fighter-details/39831e62d12e7ad1,--,52%,33%,1.33,1.82,55%,1.05,37%,0.0,4,1,0
http://ufcstats.com/fighter-details/8cf90e41646491fd,--,43%,0%,4.13,2.93,65%,0.00,50%,1.0,6,0,0
http://ufcstats.com/fighter-details/a1a91dbf41a029c4,"May 06, 1996",32%,0%,2.40,2.87,64%,0.00,76%,0.0,16,4,0
http://ufcstats.com/fighter-details/e88b83dea18f5d31,"Jun 27, 1988",29%,18%,0.80,4.60,42%,2.00,0%,0.0,4,1,0
http://ufcstats.com/fighter-details/cc63a5f0089d8ba9,"Aug 16, 1990",38%,0%,2.31,9.56,50%,0.00,0%,0.0,15,5,0
http://ufcstats.com/fighter-details/a4bf17bd3ba3423b,"Oct 31, 1981",33%,51%,2.36,2.55,63%,2.93,50%,0.7,35,16,5
http://ufcstats.com/fighter-details/1b583c64c23f0c7f,"Jul 30, 1971",0%,0%,0.00,0.00,0%,0.00,0%,0.0,2,1,0
http://ufcstats.com/fighter-details/8db1b36dde268ef6,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,1,1,0
http://ufcstats.com/fighter-details/2015c944226ad2df,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,6,2,0
http://ufcstats.com/fighter-details/d16373b3568678d4,"Jun 10, 1990",41%,0%,4.07,4.75,41%,0.00,0%,0.0,10,2,0
http://ufcstats.com/fighter-details/e7e970d508529bf3,"Jun 08, 1975",4%,0%,0.26,3.86,42%,0.00,0%,0.0,22,8,1
http://ufcstats.com/fighter-details/d436f5d55156a521,"Aug 26, 1999",48%,50%,4.83,2.07,81%,5.17,0%,5.2,11,0,0
http://ufcstats.com/fighter-details/fb0b6593cec84356,--,29%,40%,1.71,6.92,40%,2.44,0%,0.0,10,4,1
http://ufcstats.com/fighter-details/118463dd8db16e7f,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,1,2,0
http://ufcstats.com/fighter-details/7a9c1bb08a743d7f,"Nov 30, 1986",42%,100%,1.53,1.02,63%,3.83,0%,7.7,8,3,0
http://ufcstats.com/fighter-details/03b1b79b34eaf217,"Jul 25, 1990",36%,33%,0.60,3.33,43%,1.00,0%,1.0,7,1,1
http://ufcstats.com/fighter-details/b301292b1bc92bdb,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,6,3,0
http://ufcstats.com/fighter-details/3d481aa374c954a1,"Feb 13, 1970",30%,50%,1.12,2.24,36%,2.10,0%,0.0,0,1,0
http://ufcstats.com/fighter-details/110404b505fb562c,"Mar 05, 1987",0%,0%,0.00,0.00,0%,0.00,0%,0.0,4,2,0
http://ufcstats.com/fighter-details/e5ce754b01f922be,--,56%,0%,0.87,3.47,43%,0.00,20%,0.0,2,4,0
http://ufcstats.com/fighter-details/a314687f372b2cec,"Jan 25, 1970",0%,0%,0.00,0.00,0%,0.00,0%,0.0,6,4,0
http://ufcstats.com/fighter-details/eefc73b53d4a05d7,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,0,0,0
http://ufcstats.com/fighter-details/9297ce6eee046f7a,--,33%,50%,1.94,4.52,46%,19.35,100%,0.0,0,3,0
http://ufcstats.com/fighter-details/1c0ffc63d8ec8f45,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,15,3,0
http://ufcstats.com/fighter-details/122ae3b34275fbb2,"Aug 19, 2003",50%,0%,1.30,0.67,58%,0.00,42%,3.5,10,1,0
http://ufcstats.com/fighter-details/e5767ed355a937c2,"May 11, 1976",48%,25%,3.52,2.64,51%,0.33,78%,0.0,30,14,1
http://ufcstats.com/fighter-details/b6c6d1731ff00eeb,"Dec 27, 1976",54%,0%,1.58,5.79,15%,0.00,0%,0.0,2,4,0
http://ufcstats.com/fighter-details/0eef1bf99afd4ff2,--,70%,100%,3.18,0.66,57%,1.64,60%,0.0,12,5,0
http://ufcstats.com/fighter-details/e192ebb85b68fa9e,"Nov 19, 1992",62%,0%,4.69,4.76,55%,0.00,76%,0.0,8,4,0
http://ufcstats.com/fighter-details/a23e63184c65f5b8,"Jul 21, 1987",40%,20%,2.53,2.67,66%,1.00,100%,0.0,9,7,2
http://ufcstats.com/fighter-details/4c91eb190d5e0dd9,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,5,7,0
http://ufcstats.com/fighter-details/0c1773639c795466,"Sep 09, 1975",46%,0%,6.99,4.02,60%,0.00,66%,2.4,18,8,0
http://ufcstats.com/fighter-details/0a2813f89a758ff7,"Aug 24, 1984",0%,0%,0.00,0.00,0%,0.00,0%,0.0,8,4,0
http://ufcstats.com/fighter-details/92c96df8bdab5fea,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,0,2,0
http://ufcstats.com/fighter-details/325550dab63fb25a,--,40%,0%,0.73,2.40,45%,0.00,16%,0.0,6,8,0
http://ufcstats.com/fighter-details/9acf42aebe9bb895,"Apr 19, 1990",53%,0%,2.45,4.29,51%,0.00,0%,0.0,7,1,0
http://ufcstats.com/fighter-details/feffee4fc6da3aa3,"Apr 22, 1984",27%,0%,3.07,7.33,52%,0.00,0%,0.0,42,20,1
http://ufcstats.com/fighter-details/8851bb0418d27d28,"Aug 19, 1983",50%,33%,2.88,2.16,51%,1.54,50%,9.2,29,11,0
http://ufcstats.com/fighter-details/f8c2aba4815876b5,--,31%,50%,3.40,2.30,47%,1.50,0%,0.0,9,6,0
http://ufcstats.com/fighter-details/f77afa72da84c9a8,"Sep 14, 2004",44%,45%,2.53,3.60,41%,5.00,100%,0.0,8,0,0
http://ufcstats.com/fighter-details/563d051c9e769b24,"May 19, 1978",37%,100%,1.91,5.43,42%,2.20,100%,0.0,9,8,0
http://ufcstats.com/fighter-details/69d3fa376ff2595e,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,1,1,0
http://ufcstats.com/fighter-details/c046100aea0dba9a,"Apr 24, 1983",63%,0%,1.40,0.27,55%,0.00,54%,0.0,12,9,1
http://ufcstats.com/fighter-details/aa1a873d05acc7eb,"Jul 19, 1992",41%,33%,3.83,2.23,53%,4.79,100%,0.0,11,7,0
http://ufcstats.com/fighter-details/6dedfe07640a9acc,"Jun 07, 1996",20%,0%,0.68,3.88,15%,0.00,100%,0.0,3,1,0
http://ufcstats.com/fighter-details/883922e5cd6d8473,"Sep 12, 1984",54%,15%,1.91,2.62,55%,0.67,50%,0.7,26,9,0
http://ufcstats.com/fighter-details/ca743f96dd2063d5,"Jul 31, 1994",62%,60%,3.53,2.58,50%,3.06,0%,0.0,2,1,0
http://ufcstats.com/fighter-details/eec3fe66a8b11a26,"Feb 23, 1994",46%,0%,7.84,6.70,58%,0.00,0%,0.0,8,3,0
http://ufcstats.com/fighter-details/4c33b3d37955aa85,"Dec 15, 1994",51%,37%,1.83,2.67,52%,1.50,0%,0.5,8,1,0
http://ufcstats.com/fighter-details/cd42bbe8887bba90,"Dec 05, 1972",45%,30%,0.84,1.69,55%,1.83,43%,0.4,13,29,7
http://ufcstats.com/fighter-details/56cc76c55cee8410,"Sep 08, 1999",0%,0%,0.00,0.00,0%,0.00,0%,0.0,6,1,0
http://ufcstats.com/fighter-details/2fb6f197d1fbc779,"Mar 07, 1986",26%,0%,1.90,3.50,31%,0.00,0%,0.0,15,3,1
http://ufcstats.com/fighter-details/5ad226da6c74a48e,"Oct 08, 1992",47%,52%,2.70,2.83,59%,9.00,33%,0.0,13,6,0
http://ufcstats.com/fighter-details/990060b2a68a7b82,"Mar 31, 1976",32%,100%,3.30,2.20,63%,1.50,0%,0.0,12,16,11
http://ufcstats.com/fighter-details/18e4f61f16f458c6,"Jan 23, 1988",52%,0%,5.11,4.96,51%,0.00,100%,0.0,8,7,0
http://ufcstats.com/fighter-details/6e2b1d631832921d,--,0%,0%,0.00,3.53,0%,0.00,0%,0.0,5,4,0
http://ufcstats.com/fighter-details/a16ce18149021139,"Dec 16, 1978",60%,0%,2.07,2.40,53%,0.00,50%,1.0,7,4,0
http://ufcstats.com/fighter-details/c32fdfe75cda5b22,"Oct 23, 1986",0%,0%,0.00,0.00,0%,0.00,0%,0.0,13,10,0
http://ufcstats.com/fighter-details/1b41c21d947d6f2f,--,34%,60%,1.92,3.20,63%,3.20,0%,2.1,0,1,0
http://ufcstats.com/fighter-details/7b3c13fe33556a21,"Sep 23, 1997",44%,50%,1.83,0.75,65%,3.23,0%,0.0,4,1,0
http://ufcstats.com/fighter-details/7e7d81bf162a5ec1,"Aug 23, 1983",0%,0%,0.00,1.33,50%,0.00,0%,0.0,14,7,0
http://ufcstats.com/fighter-details/ef6f45095119d416,--,83%,0%,2.56,1.03,50%,0.00,33%,7.7,1,3,0
http://ufcstats.com/fighter-details/2a9f9db24cd032ba,"Mar 15, 1990",51%,42%,6.93,4.53,60%,6.00,50%,2.0,9,2,0
http://ufcstats.com/fighter-details/b43620395f655046,"Dec 09, 1997",55%,50%,6.20,2.47,53%,1.00,0%,0.0,7,1,0
http://ufcstats.com/fighter-details/11e3fd7546359fc5,"May 26, 1977",36%,100%,2.47,2.84,59%,0.46,68%,0.0,19,8,0
http://ufcstats.com/fighter-details/08ae3100bf2100ed,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,1,0,0
http://ufcstats.com/fighter-details/b507a76087e3ed9f,--,57%,50%,0.80,3.40,33%,9.00,0%,0.0,9,5,0
http://ufcstats.com/fighter-details/a3f8356ace5e3eb5,"Aug 13, 1991",45%,0%,5.10,4.00,43%,0.00,100%,1.0,2,1,0
http://ufcstats.com/fighter-details/49c29e57d4e2be6f,"Jan 04, 1980",26%,0%,4.59,12.79,41%,0.00,0%,0.0,6,4,0
http://ufcstats.com/fighter-details/e4e0993befecdaf8,"Oct 04, 1982",48%,100%,1.28,1.92,50%,0.51,0%,2.5,12,2,0
http://ufcstats.com/fighter-details/856ec65948b7d234,"Jan 17, 1980",29%,0%,2.22,2.22,57%,0.00,0%,0.0,13,7,0
http://ufcstats.com/fighter-details/00a905a4a4a2b071,"Apr 21, 1980",30%,50%,0.79,1.36,41%,5.09,0%,0.0,6,4,0
http://ufcstats.com/fighter-details/f3ec0214794a699e,--,32%,100%,2.75,0.92,80%,11.01,100%,11.0,8,0,0
http://ufcstats.com/fighter-details/6488729da7ac1c79,"May 12, 1984",0%,0%,0.00,0.00,0%,0.00,0%,0.0,6,2,0
http://ufcstats.com/fighter-details/8336d7a85ce45481,"Jun 03, 1977",0%,0%,0.00,0.00,0%,0.00,0%,0.0,6,7,0
http://ufcstats.com/fighter-details/acd8a53f7c0ce85e,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,3,0,0
http://ufcstats.com/fighter-details/7b03d9df5910917d,"Jan 14, 1983",77%,0%,3.36,0.00,0%,0.00,100%,21.6,15,37,0
http://ufcstats.com/fighter-details/263af068bd986548,--,70%,100%,2.06,0.29,83%,4.41,0%,4.4,8,5,0
http://ufcstats.com/fighter-details/f53fb9d9e57cc38e,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,21,15,1
http://ufcstats.com/fighter-details/27c59ac201539d10,"Apr 05, 1994",42%,25%,0.71,4.47,38%,7.06,0%,0.0,1,1,0
http://ufcstats.com/fighter-details/c0a93b52096b7682,--,21%,0%,1.14,5.32,54%,0.00,0%,0.0,2,3,0
http://ufcstats.com/fighter-details/6c7dafd03b6cc3f8,"May 30, 1985",14%,16%,1.93,4.53,48%,1.00,0%,0.0,19,9,0
http://ufcstats.com/fighter-details/41dca66f9dadfc86,--,12%,0%,0.33,7.29,24%,0.00,0%,0.0,3,5,0
http://ufcstats.com/fighter-details/6eae26c44e505775,--,62%,0%,3.49,6.98,50%,0.00,0%,0.0,3,1,0
http://ufcstats.com/fighter-details/64b8561624d3b15e,"Aug 08, 1997",0%,0%,0.00,0.00,0%,0.00,0%,0.0,11,0,0
http://ufcstats.com/fighter-details/8a028648f3f0761d,"Jun 28, 1975",35%,0%,0.86,3.94,50%,0.00,0%,0.0,11,8,0
http://ufcstats.com/fighter-details/28200bc87367614f,--,0%,0%,0.00,0.00,0%,0.00,0%,0.0,0,1,0
http://ufcstats.com/fighter-details/869d68b5383131fd,"Feb 15, 1988",0%,0%,0.00,0.00,0%,0.00,0%,0.0,13,0,0
http://ufcstats.com/fighter-details/3bc27ec15facbcf3,"Dec 06, 1977",0%,0%,0.00,9.51,42%,0.00,0%,0.0,9,13,2
http://ufcstats.com/fighter-details/36120738148f203f,"May 17, 1982",0%,0%,0.00,0.00,0%,0.00,0%,0.0,3,3,0
http://ufcstats.com/fighter-details/c1135a6892e916db,--,50%,100%,2.63,2.11,55%,7.89,100%,7.9,5,3,0
